id_match,season,date,home,score,away
6150,2018,2018-04-29,Ceará,0x3,Flamengo
6151,2018,2018-04-29,Fluminense,1x1,São Paulo
6152,2018,2018-04-29,Paraná,1x2,Sport
6153,2018,2018-04-29,Internacional,0x0,Cruzeiro
6154,2018,2018-04-29,Palmeiras,0x0,Chapecoense
6155,2018,2018-04-30,América MG,2x1,Vitória
6156,2018,2018-05-05,Vasco da Gama,4x1,América MG
6157,2018,2018-05-05,São Paulo,2x2,Atlético MG
6158,2018,2018-05-06,Sport,2x0,Bahia
6159,2018,2018-05-06,Corinthians,1x1,Ceará
6160,2018,2018-05-06,Athletico PR,1x3,Palmeiras
6161,2018,2018-05-06,Cruzeiro,1x0,Botafogo
6162,2018,2018-05-06,Flamengo,2x0,Internacional
6163,2018,2018-05-06,Grêmio,5x1,Santos
6164,2018,2018-05-06,Vitória,1x2,Fluminense
6165,2018,2018-05-07,Chapecoense,1x1,Paraná
6166,2018,2018-05-12,Grêmio,0x0,Internacional
6167,2018,2018-05-13,Corinthians,1x0,Palmeiras
6168,2018,2018-05-13,Vasco da Gama,2x3,Vitória
6169,2018,2018-05-13,Chapecoense,3x2,Flamengo
6170,2018,2018-05-13,Athletico PR,1x2,Atlético MG
6171,2018,2018-05-13,Bahia,2x2,São Paulo
6172,2018,2018-05-13,Santos,3x1,Paraná
6173,2018,2018-05-13,Cruzeiro,2x0,Sport
6174,2018,2018-05-14,Botafogo,2x1,Fluminense
6175,2018,2018-05-14,Ceará,2x2,América MG
6176,2018,2018-05-19,Atlético MG,1x0,Cruzeiro
6177,2018,2018-05-19,Flamengo,1x1,Vasco da Gama
6178,2018,2018-05-19,Palmeiras,3x0,Bahia
6179,2018,2018-05-20,Vitória,2x1,Ceará
6180,2018,2018-05-20,América MG,1x0,Botafogo
6181,2018,2018-05-20,Paraná,0x0,Grêmio
6182,2018,2018-05-20,São Paulo,1x0,Santos
6183,2018,2018-05-20,Sport,1x1,Corinthians
6184,2018,2018-05-20,Fluminense,2x0,Athletico PR
6185,2018,2018-05-21,Internacional,3x0,Chapecoense
6186,2018,2018-05-26,Palmeiras,2x3,Sport
6187,2018,2018-05-26,Atlético MG,0x1,Flamengo
6188,2018,2018-05-26,Fluminense,3x1,Chapecoense
6189,2018,2018-05-27,Botafogo,1x1,Vitória
6190,2018,2018-05-27,Paraná,0x0,Athletico PR
6191,2018,2018-05-27,Bahia,3x0,Vasco da Gama
6192,2018,2018-05-27,Ceará,0x1,Grêmio
6193,2018,2018-05-27,Internacional,2x1,Corinthians
6194,2018,2018-05-27,Santos,0x1,Cruzeiro
6195,2018,2018-05-27,América MG,1x3,São Paulo
6196,2018,2018-05-30,São Paulo,3x2,Botafogo
6197,2018,2018-05-30,Sport,3x2,Atlético MG
6198,2018,2018-05-30,Vasco da Gama,1x0,Paraná
6199,2018,2018-05-30,Chapecoense,2x0,Ceará
6200,2018,2018-05-30,Vitória,2x3,Internacional
6201,2018,2018-05-30,Cruzeiro,1x0,Palmeiras
6202,2018,2018-05-30,Grêmio,0x0,Fluminense
6203,2018,2018-05-31,Flamengo,2x0,Bahia
6204,2018,2018-05-31,Corinthians,1x0,América MG
6205,2018,2018-05-31,Athletico PR,2x0,Santos
6206,2018,2018-06-02,Atlético MG,3x3,Chapecoense
6207,2018,2018-06-02,Internacional,0x0,Sport
6208,2018,2018-06-02,Vasco da Gama,1x2,Botafogo
6209,2018,2018-06-02,Palmeiras,3x1,São Paulo
6210,2018,2018-06-03,Bahia,0x2,Grêmio
6211,2018,2018-06-03,América MG,3x1,Athletico PR
6212,2018,2018-06-03,Flamengo,1x0,Corinthians
6213,2018,2018-06-03,Santos,5x2,Vitória
6214,2018,2018-06-03,Ceará,0x1,Cruzeiro
6215,2018,2018-06-04,Paraná,2x1,Fluminense
6216,2018,2018-06-05,São Paulo,0x0,Internacional
6217,2018,2018-06-06,Botafogo,0x0,Ceará
6218,2018,2018-06-06,Vitória,1x0,Chapecoense
6219,2018,2018-06-06,Corinthians,1x1,Santos
6220,2018,2018-06-06,Sport,1x0,Athletico PR
6221,2018,2018-06-06,Cruzeiro,1x1,Vasco da Gama
6222,2018,2018-06-06,Grêmio,0x2,Palmeiras
6223,2018,2018-06-07,Fluminense,0x2,Flamengo
6224,2018,2018-06-07,Paraná,1x0,Bahia
6225,2018,2018-06-07,América MG,1x3,Atlético MG
6226,2018,2018-06-09,Athletico PR,0x1,São Paulo
6227,2018,2018-06-09,Vasco da Gama,3x2,Sport
6228,2018,2018-06-09,Corinthians,0x0,Vitória
6229,2018,2018-06-09,Chapecoense,2x0,Cruzeiro
6230,2018,2018-06-10,Atlético MG,5x2,Fluminense
6231,2018,2018-06-10,Bahia,3x3,Botafogo
6232,2018,2018-06-10,Ceará,2x2,Palmeiras
6233,2018,2018-06-10,Grêmio,1x0,América MG
6234,2018,2018-06-10,Flamengo,2x0,Paraná
6235,2018,2018-06-10,Santos,1x2,Internacional
6236,2018,2018-06-12,São Paulo,3x0,Vitória
6237,2018,2018-06-13,América MG,0x0,Chapecoense
6238,2018,2018-06-13,Fluminense,0x1,Santos
6239,2018,2018-06-13,Paraná,1x1,Cruzeiro
6240,2018,2018-06-13,Sport,0x0,Grêmio
6241,2018,2018-06-13,Botafogo,2x0,Athletico PR
6242,2018,2018-06-13,Palmeiras,1x1,Flamengo
6243,2018,2018-06-13,Atlético MG,2x1,Ceará
6244,2018,2018-06-13,Bahia,1x0,Corinthians
6245,2018,2018-06-13,Internacional,3x1,Vasco da Gama
6246,2018,2018-07-18,Ceará,1x0,Sport
6247,2018,2018-07-18,Corinthians,2x0,Botafogo
6248,2018,2018-07-18,Flamengo,0x1,São Paulo
6249,2018,2018-07-18,Grêmio,2x0,Atlético MG
6250,2018,2018-07-18,Vitória,1x0,Paraná
6251,2018,2018-07-19,Athletico PR,2x2,Internacional
6252,2018,2018-07-19,Chapecoense,1x1,Bahia
6253,2018,2018-07-19,Cruzeiro,3x1,América MG
6254,2018,2018-07-19,Santos,1x1,Palmeiras
6255,2018,2018-07-19,Vasco da Gama,1x1,Fluminense
6256,2018,2018-07-21,Flamengo,2x0,Botafogo
6257,2018,2018-07-21,São Paulo,3x1,Corinthians
6258,2018,2018-07-22,Bahia,4x1,Vitória
6259,2018,2018-07-22,Chapecoense,0x0,Santos
6260,2018,2018-07-22,Cruzeiro,2x1,Athletico PR
6261,2018,2018-07-22,Palmeiras,3x2,Atlético MG
6262,2018,2018-07-22,Paraná,1x0,América MG
6263,2018,2018-07-22,Sport,1x2,Fluminense
6264,2018,2018-07-22,Vasco da Gama,1x0,Grêmio
6265,2018,2018-07-23,Internacional,1x0,Ceará
6266,2018,2018-07-25,Atlético MG,2x0,Paraná
6267,2018,2018-07-25,Corinthians,2x0,Cruzeiro
6268,2018,2018-07-25,Fluminense,1x0,Palmeiras
6269,2018,2018-07-25,Santos,1x1,Flamengo
6270,2018,2018-07-26,América MG,2x1,Internacional
6271,2018,2018-07-26,Botafogo,1x0,Chapecoense
6272,2018,2018-07-26,Grêmio,2x1,São Paulo
6273,2018,2018-07-26,Vitória,1x0,Sport
6274,2018,2018-07-28,Ceará,1x0,Fluminense
6275,2018,2018-07-29,Vasco da Gama,1x4,Corinthians
6276,2018,2018-07-29,Athletico PR,4x0,Vitória
6277,2018,2018-07-29,Chapecoense,1x1,Grêmio
6278,2018,2018-07-29,Cruzeiro,0x2,São Paulo
6279,2018,2018-07-29,Flamengo,4x1,Sport
6280,2018,2018-07-29,Internacional,3x0,Botafogo
6281,2018,2018-07-29,Palmeiras,3x0,Paraná
6282,2018,2018-07-29,Santos,0x1,América MG
6283,2018,2018-07-30,Bahia,2x2,Atlético MG
6284,2018,2018-08-04,Botafogo,0x0,Santos
6285,2018,2018-08-04,Corinthians,0x0,Athletico PR
6286,2018,2018-08-04,Grêmio,2x0,Flamengo
6287,2018,2018-08-05,América MG,0x0,Palmeiras
6288,2018,2018-08-05,Fluminense,1x1,Bahia
6289,2018,2018-08-05,Paraná,0x1,Ceará
6290,2018,2018-08-05,São Paulo,2x1,Vasco da Gama
6291,2018,2018-08-05,Sport,1x1,Chapecoense
6292,2018,2018-08-05,Vitória,1x1,Cruzeiro
6293,2018,2018-08-06,Atlético MG,0x1,Internacional
6294,2018,2018-08-08,Ceará,1x1,Santos
6295,2018,2018-08-11,Bahia,1x0,América MG
6296,2018,2018-08-11,Ceará,0x0,Athletico PR
6297,2018,2018-08-12,Atlético MG,3x1,Santos
6298,2018,2018-08-12,Chapecoense,2x1,Corinthians
6299,2018,2018-08-12,Flamengo,1x0,Cruzeiro
6300,2018,2018-08-12,Grêmio,4x0,Vitória
6301,2018,2018-08-12,Palmeiras,1x0,Vasco da Gama
6302,2018,2018-08-12,Paraná,1x1,Botafogo
6303,2018,2018-08-12,Sport,1x3,São Paulo
6304,2018,2018-08-13,Fluminense,0x3,Internacional
6305,2018,2018-08-18,Corinthians,0x1,Grêmio
6306,2018,2018-08-18,Santos,3x0,Sport
6307,2018,2018-08-19,América MG,0x0,Fluminense
6308,2018,2018-08-19,Athletico PR,3x0,Flamengo
6309,2018,2018-08-19,Botafogo,0x3,Atlético MG
6310,2018,2018-08-19,Cruzeiro,1x1,Bahia
6311,2018,2018-08-19,Internacional,1x0,Paraná
6312,2018,2018-08-19,São Paulo,2x0,Chapecoense
6313,2018,2018-08-19,Vitória,0x3,Palmeiras
6314,2018,2018-08-20,Vasco da Gama,1x1,Ceará
6315,2018,2018-08-22,Bahia,0x1,Internacional
6316,2018,2018-08-22,Fluminense,1x0,Corinthians
6317,2018,2018-08-22,Grêmio,1x1,Cruzeiro
6318,2018,2018-08-22,Palmeiras,2x0,Botafogo
6319,2018,2018-08-22,Paraná,1x1,São Paulo
6320,2018,2018-08-22,Sport,0x2,América MG
6321,2018,2018-08-23,Atlético MG,0x0,Vasco da Gama
6322,2018,2018-08-23,Flamengo,1x0,Vitória
6323,2018,2018-08-25,Athletico PR,2x1,Grêmio
6324,2018,2018-08-25,Botafogo,2x0,Sport
6325,2018,2018-08-25,Corinthians,1x0,Paraná
6326,2018,2018-08-25,Cruzeiro,2x1,Fluminense
6327,2018,2018-08-25,Santos,2x0,Bahia
6328,2018,2018-08-26,América MG,2x2,Flamengo
6329,2018,2018-08-26,Internacional,0x0,Palmeiras
6330,2018,2018-08-26,São Paulo,1x0,Ceará
6331,2018,2018-08-26,Vasco da Gama,3x1,Chapecoense
6332,2018,2018-08-26,Vitória,1x0,Atlético MG
6333,2018,2018-08-29,Athletico PR,1x0,Vasco da Gama
6334,2018,2018-08-29,Ceará,0x2,Bahia
6335,2018,2018-09-01,Corinthians,1x1,Atlético MG
6336,2018,2018-09-01,Grêmio,4x0,Botafogo
6337,2018,2018-09-01,Vasco da Gama,0x3,Santos
6338,2018,2018-09-01,Vitória,1x0,América MG
6339,2018,2018-09-02,Athletico PR,2x0,Bahia
6340,2018,2018-09-02,Chapecoense,1x2,Palmeiras
6341,2018,2018-09-02,Cruzeiro,0x0,Internacional
6342,2018,2018-09-02,Flamengo,0x1,Ceará
6343,2018,2018-09-02,São Paulo,1x1,Fluminense
6344,2018,2018-09-02,Sport,1x0,Paraná
6345,2018,2018-09-05,Atlético MG,1x0,São Paulo
6346,2018,2018-09-05,Bahia,2x0,Sport
6347,2018,2018-09-05,Botafogo,1x1,Cruzeiro
6348,2018,2018-09-05,Ceará,2x1,Corinthians
6349,2018,2018-09-05,Internacional,2x1,Flamengo
6350,2018,2018-09-05,Palmeiras,2x0,Athletico PR
6351,2018,2018-09-05,Paraná,1x1,Chapecoense
6352,2018,2018-09-06,América MG,2x1,Vasco da Gama
6353,2018,2018-09-06,Fluminense,0x0,Vitória
6354,2018,2018-09-06,Santos,0x0,Grêmio
6355,2018,2018-09-08,Flamengo,2x0,Chapecoense
6356,2018,2018-09-08,São Paulo,1x0,Bahia
6357,2018,2018-09-08,Sport,0x0,Cruzeiro
6358,2018,2018-09-09,América MG,0x0,Ceará
6359,2018,2018-09-09,Fluminense,1x0,Botafogo
6360,2018,2018-09-09,Internacional,1x0,Grêmio
6361,2018,2018-09-09,Palmeiras,1x0,Corinthians
6362,2018,2018-09-09,Paraná,0x2,Santos
6363,2018,2018-09-09,Vitória,1x0,Vasco da Gama
6364,2018,2018-09-10,Atlético MG,3x1,Athletico PR
6365,2018,2018-09-13,Chapecoense,2x1,Athletico PR
6366,2018,2018-09-15,Ceará,2x0,Vitória
6367,2018,2018-09-15,Grêmio,2x0,Paraná
6368,2018,2018-09-15,Vasco da Gama,1x1,Flamengo
6369,2018,2018-09-16,Athletico PR,3x1,Fluminense
6370,2018,2018-09-16,Bahia,1x1,Palmeiras
6371,2018,2018-09-16,Botafogo,1x0,América MG
6372,2018,2018-09-16,Corinthians,2x1,Sport
6373,2018,2018-09-16,Cruzeiro,0x0,Atlético MG
6374,2018,2018-09-16,Santos,0x0,São Paulo
6375,2018,2018-09-17,Chapecoense,2x1,Internacional
6376,2018,2018-09-22,São Paulo,1x1,América MG
6377,2018,2018-09-23,Athletico PR,3x0,Paraná
6378,2018,2018-09-23,Corinthians,1x1,Internacional
6379,2018,2018-09-23,Cruzeiro,2x1,Santos
6380,2018,2018-09-23,Flamengo,2x1,Atlético MG
6381,2018,2018-09-23,Grêmio,3x2,Ceará
6382,2018,2018-09-23,Sport,0x1,Palmeiras
6383,2018,2018-09-23,Vitória,3x4,Botafogo
6384,2018,2018-09-24,Chapecoense,1x2,Fluminense
6385,2018,2018-09-24,Vasco da Gama,2x1,Bahia
6386,2018,2018-09-27,Santos,1x1,Vasco da Gama
6387,2018,2018-09-29,América MG,0x0,Corinthians
6388,2018,2018-09-29,Bahia,0x0,Flamengo
6389,2018,2018-09-29,Fluminense,0x1,Grêmio
6390,2018,2018-09-30,Atlético MG,5x2,Sport
6391,2018,2018-09-30,Botafogo,2x2,São Paulo
6392,2018,2018-09-30,Ceará,3x1,Chapecoense
6393,2018,2018-09-30,Internacional,2x1,Vitória
6394,2018,2018-09-30,Palmeiras,3x1,Cruzeiro
6395,2018,2018-09-30,Santos,1x0,Athletico PR
6396,2018,2018-10-01,Paraná,1x1,Vasco da Gama
6397,2018,2018-10-05,Corinthians,0x3,Flamengo
6398,2018,2018-10-05,Sport,2x1,Internacional
6399,2018,2018-10-05,Vitória,0x1,Santos
6400,2018,2018-10-06,Athletico PR,4x0,América MG
6401,2018,2018-10-06,Chapecoense,1x0,Atlético MG
6402,2018,2018-10-06,Grêmio,2x2,Bahia
6403,2018,2018-10-06,São Paulo,0x2,Palmeiras
6404,2018,2018-10-08,Fluminense,4x0,Paraná
6405,2018,2018-10-09,Botafogo,1x1,Vasco da Gama
6406,2018,2018-10-13,Bahia,2x0,Paraná
6407,2018,2018-10-13,Flamengo,3x0,Fluminense
6408,2018,2018-10-13,Santos,1x0,Corinthians
6409,2018,2018-10-14,Atlético MG,0x0,América MG
6410,2018,2018-10-14,Athletico PR,4x0,Sport
6411,2018,2018-10-14,Chapecoense,0x1,Vitória
6412,2018,2018-10-14,Internacional,3x1,São Paulo
6413,2018,2018-10-14,Palmeiras,2x0,Grêmio
6414,2018,2018-10-14,Vasco da Gama,2x0,Cruzeiro
6415,2018,2018-10-15,Ceará,0x0,Botafogo
6416,2018,2018-10-20,América MG,1x1,Grêmio
6417,2018,2018-10-20,Botafogo,0x1,Bahia
6418,2018,2018-10-20,São Paulo,0x0,Athletico PR
6419,2018,2018-10-20,Sport,2x1,Vasco da Gama
6420,2018,2018-10-21,Cruzeiro,3x0,Chapecoense
6421,2018,2018-10-21,Fluminense,1x0,Atlético MG
6422,2018,2018-10-21,Palmeiras,2x1,Ceará
6423,2018,2018-10-21,Paraná,0x4,Flamengo
6424,2018,2018-10-21,Vitória,2x2,Corinthians
6425,2018,2018-10-22,Internacional,2x2,Santos
6426,2018,2018-10-24,Cruzeiro,0x2,Ceará
6427,2018,2018-10-26,Vasco da Gama,1x1,Internacional
6428,2018,2018-10-26,Vitória,0x1,São Paulo
6429,2018,2018-10-27,Cruzeiro,3x1,Paraná
6430,2018,2018-10-27,Athletico PR,2x1,Botafogo
6431,2018,2018-10-27,Chapecoense,1x0,América MG
6432,2018,2018-10-27,Corinthians,2x1,Bahia
6433,2018,2018-10-27,Flamengo,1x1,Palmeiras
6434,2018,2018-10-27,Grêmio,3x4,Sport
6435,2018,2018-10-27,Santos,3x0,Fluminense
6436,2018,2018-10-29,Ceará,2x1,Atlético MG
6437,2018,2018-11-03,Atlético MG,0x1,Grêmio
6438,2018,2018-11-03,Fluminense,0x1,Vasco da Gama
6439,2018,2018-11-03,Palmeiras,3x2,Santos
6440,2018,2018-11-04,São Paulo,2x2,Flamengo
6441,2018,2018-11-04,América MG,1x2,Cruzeiro
6442,2018,2018-11-04,Bahia,1x0,Chapecoense
6443,2018,2018-11-04,Botafogo,1x0,Corinthians
6444,2018,2018-11-04,Internacional,2x1,Athletico PR
6445,2018,2018-11-04,Paraná,1x1,Vitória
6446,2018,2018-11-05,Sport,1x0,Ceará
6447,2018,2018-11-10,América MG,0x1,Paraná
6448,2018,2018-11-10,Athletico PR,2x0,Cruzeiro
6449,2018,2018-11-10,Botafogo,2x1,Flamengo
6450,2018,2018-11-10,Corinthians,1x1,São Paulo
6451,2018,2018-11-11,Atlético MG,1x1,Palmeiras
6452,2018,2018-11-11,Ceará,1x1,Internacional
6453,2018,2018-11-11,Fluminense,0x0,Sport
6454,2018,2018-11-11,Grêmio,2x1,Vasco da Gama
6455,2018,2018-11-11,Vitória,2x2,Bahia
6456,2018,2018-11-12,Santos,0x1,Chapecoense
6457,2018,2018-11-14,Bahia,2x1,Ceará
6458,2018,2018-11-14,Cruzeiro,1x0,Corinthians
6459,2018,2018-11-14,Palmeiras,3x0,Fluminense
6460,2018,2018-11-14,Paraná,0x1,Atlético MG
6461,2018,2018-11-14,Sport,0x0,Vitória
6462,2018,2018-11-14,Vasco da Gama,1x1,Athletico PR
6463,2018,2018-11-15,Chapecoense,0x1,Botafogo
6464,2018,2018-11-15,Flamengo,1x0,Santos
6465,2018,2018-11-15,Internacional,2x0,América MG
6466,2018,2018-11-15,São Paulo,1x1,Grêmio
6467,2018,2018-11-17,Atlético MG,1x0,Bahia
6468,2018,2018-11-17,Corinthians,1x0,Vasco da Gama
6469,2018,2018-11-17,Vitória,1x2,Athletico PR
6470,2018,2018-11-18,América MG,2x1,Santos
6471,2018,2018-11-18,Botafogo,1x0,Internacional
6472,2018,2018-11-18,Grêmio,2x0,Chapecoense
6473,2018,2018-11-18,Paraná,1x1,Palmeiras
6474,2018,2018-11-18,São Paulo,1x0,Cruzeiro
6475,2018,2018-11-18,Sport,0x1,Flamengo
6476,2018,2018-11-19,Fluminense,0x0,Ceará
6477,2018,2018-11-21,Athletico PR,1x0,Corinthians
6478,2018,2018-11-21,Cruzeiro,3x0,Vitória
6479,2018,2018-11-21,Flamengo,2x0,Grêmio
6480,2018,2018-11-21,Internacional,1x2,Atlético MG
6481,2018,2018-11-21,Palmeiras,4x0,América MG
6482,2018,2018-11-21,Santos,1x1,Botafogo
6483,2018,2018-11-22,Bahia,2x0,Fluminense
6484,2018,2018-11-22,Ceará,1x0,Paraná
6485,2018,2018-11-22,Chapecoense,2x1,Sport
6486,2018,2018-11-22,Vasco da Gama,2x0,São Paulo
6487,2018,2018-11-24,Santos,3x2,Atlético MG
6488,2018,2018-11-25,América MG,1x0,Bahia
6489,2018,2018-11-25,Athletico PR,2x2,Ceará
6490,2018,2018-11-25,Corinthians,0x0,Chapecoense
6491,2018,2018-11-25,Cruzeiro,0x2,Flamengo
6492,2018,2018-11-25,Internacional,2x0,Fluminense
6493,2018,2018-11-25,Vasco da Gama,0x1,Palmeiras
6494,2018,2018-11-25,Vitória,0x0,Grêmio
6495,2018,2018-11-26,Botafogo,2x1,Paraná
6496,2018,2018-11-26,São Paulo,0x0,Sport
6497,2018,2018-12-01,Atlético MG,1x0,Botafogo
6498,2018,2018-12-01,Flamengo,1x2,Athletico PR
6499,2018,2018-12-02,Bahia,0x0,Cruzeiro
6500,2018,2018-12-02,Ceará,0x0,Vasco da Gama
6501,2018,2018-12-02,Chapecoense,1x0,São Paulo
6502,2018,2018-12-02,Fluminense,1x0,América MG
6503,2018,2018-12-02,Grêmio,1x0,Corinthians
6504,2018,2018-12-02,Palmeiras,3x2,Vitória
6505,2018,2018-12-02,Paraná,1x0,Internacional
6506,2018,2018-12-02,Sport,2x1,Santos
6507,2019,2019-04-27,Atlético MG,2x1,Avaí
6508,2019,2019-04-27,São Paulo,2x0,Botafogo
6509,2019,2019-04-27,Flamengo,3x1,Cruzeiro
6510,2019,2019-04-27,Chapecoense,2x0,Internacional
6511,2019,2019-04-28,Grêmio,1x2,Santos
6512,2019,2019-04-28,Ceará,4x0,CSA
6513,2019,2019-04-28,Palmeiras,4x0,Fortaleza
6514,2019,2019-04-28,Fluminense,0x1,Goiás
6515,2019,2019-04-28,Bahia,3x2,Corinthians
6516,2019,2019-04-28,Athletico PR,4x1,Vasco da Gama
6517,2019,2019-05-01,Internacional,2x1,Flamengo
6518,2019,2019-05-01,Cruzeiro,1x0,Ceará
6519,2019,2019-05-01,Fortaleza,2x1,Athletico PR
6520,2019,2019-05-01,Corinthians,1x0,Chapecoense
6521,2019,2019-05-01,Vasco da Gama,1x2,Atlético MG
6522,2019,2019-05-01,Avaí,1x1,Grêmio
6523,2019,2019-05-01,Goiás,1x2,São Paulo
6524,2019,2019-05-01,CSA,1x1,Palmeiras
6525,2019,2019-05-02,Santos,2x1,Fluminense
6526,2019,2019-05-02,Botafogo,3x2,Bahia
6527,2019,2019-05-04,Ceará,1x2,Atlético MG
6528,2019,2019-05-04,Palmeiras,1x0,Internacional
6529,2019,2019-05-04,Vasco da Gama,1x1,Corinthians
6530,2019,2019-05-05,Grêmio,4x5,Fluminense
6531,2019,2019-05-05,Cruzeiro,2x1,Goiás
6532,2019,2019-05-05,São Paulo,1x1,Flamengo
6533,2019,2019-05-05,Botafogo,1x0,Fortaleza
6534,2019,2019-05-05,Chapecoense,1x1,Athletico PR
6535,2019,2019-05-05,Bahia,1x0,Avaí
6536,2019,2019-05-05,CSA,0x0,Santos
6537,2019,2019-05-11,Corinthians,0x0,Grêmio
6538,2019,2019-05-11,Fluminense,0x1,Botafogo
6539,2019,2019-05-11,Goiás,2x1,Ceará
6540,2019,2019-05-12,Internacional,3x1,Cruzeiro
6541,2019,2019-05-12,Atlético MG,0x2,Palmeiras
6542,2019,2019-05-12,Fortaleza,0x1,São Paulo
6543,2019,2019-05-12,Santos,3x0,Vasco da Gama
6544,2019,2019-05-12,Flamengo,2x1,Chapecoense
6545,2019,2019-05-12,Avaí,0x0,CSA
6546,2019,2019-05-12,Athletico PR,1x0,Bahia
6547,2019,2019-05-18,Atlético MG,2x1,Flamengo
6548,2019,2019-05-18,Palmeiras,4x0,Santos
6549,2019,2019-05-18,Fluminense,4x1,Cruzeiro
6550,2019,2019-05-19,Chapecoense,1x3,Fortaleza
6551,2019,2019-05-19,Internacional,2x0,CSA
6552,2019,2019-05-19,Ceará,2x1,Grêmio
6553,2019,2019-05-19,São Paulo,0x0,Bahia
6554,2019,2019-05-19,Vasco da Gama,1x1,Avaí
6555,2019,2019-05-19,Goiás,1x0,Botafogo
6556,2019,2019-05-19,Athletico PR,0x2,Corinthians
6557,2019,2019-05-25,Botafogo,0x1,Palmeiras
6558,2019,2019-05-25,Grêmio,1x0,Atlético MG
6559,2019,2019-05-26,Fortaleza,1x1,Vasco da Gama
6560,2019,2019-05-26,Corinthians,1x0,São Paulo
6561,2019,2019-05-26,Cruzeiro,1x2,Chapecoense
6562,2019,2019-05-26,Santos,0x0,Internacional
6563,2019,2019-05-26,Flamengo,3x2,Athletico PR
6564,2019,2019-05-26,Bahia,3x2,Fluminense
6565,2019,2019-05-27,Avaí,1x2,Ceará
6566,2019,2019-05-27,CSA,1x0,Goiás
6567,2019,2019-06-01,Flamengo,2x0,Fortaleza
6568,2019,2019-06-01,Bahia,1x0,Grêmio
6569,2019,2019-06-02,Internacional,2x0,Avaí
6570,2019,2019-06-02,Atlético MG,4x0,CSA
6571,2019,2019-06-02,Ceará,0x1,Santos
6572,2019,2019-06-02,São Paulo,1x1,Cruzeiro
6573,2019,2019-06-02,Botafogo,1x0,Vasco da Gama
6574,2019,2019-06-02,Chapecoense,1x2,Palmeiras
6575,2019,2019-06-02,Athletico PR,3x0,Fluminense
6576,2019,2019-06-07,Vasco da Gama,2x1,Internacional
6577,2019,2019-06-08,Grêmio,1x0,Fortaleza
6578,2019,2019-06-08,Ceará,0x0,Bahia
6579,2019,2019-06-08,Palmeiras,1x0,Athletico PR
6580,2019,2019-06-08,Avaí,0x0,São Paulo
6581,2019,2019-06-08,Cruzeiro,0x0,Corinthians
6582,2019,2019-06-09,Santos,3x1,Atlético MG
6583,2019,2019-06-09,Fluminense,0x0,Flamengo
6584,2019,2019-06-09,CSA,1x2,Botafogo
6585,2019,2019-06-10,Goiás,3x1,Chapecoense
6586,2019,2019-06-12,Internacional,3x1,Bahia
6587,2019,2019-06-12,Fortaleza,2x1,Cruzeiro
6588,2019,2019-06-12,Santos,1x0,Corinthians
6589,2019,2019-06-12,Botafogo,0x1,Grêmio
6590,2019,2019-06-12,CSA,0x2,Flamengo
6591,2019,2019-06-13,Atlético MG,1x1,São Paulo
6592,2019,2019-06-13,Palmeiras,2x0,Avaí
6593,2019,2019-06-13,Vasco da Gama,1x0,Ceará
6594,2019,2019-06-13,Chapecoense,1x1,Fluminense
6595,2019,2019-06-13,Goiás,2x1,Athletico PR
6596,2019,2019-07-13,Grêmio,2x1,Vasco da Gama
6597,2019,2019-07-13,Fortaleza,2x0,Avaí
6598,2019,2019-07-13,São Paulo,1x1,Palmeiras
6599,2019,2019-07-13,Bahia,0x1,Santos
6600,2019,2019-07-14,Cruzeiro,0x0,Botafogo
6601,2019,2019-07-14,Corinthians,1x0,CSA
6602,2019,2019-07-14,Flamengo,6x1,Goiás
6603,2019,2019-07-14,Chapecoense,1x2,Atlético MG
6604,2019,2019-07-14,Athletico PR,1x0,Internacional
6605,2019,2019-07-15,Fluminense,1x1,Ceará
6606,2019,2019-07-20,Internacional,1x1,Grêmio
6607,2019,2019-07-20,Ceará,2x0,Palmeiras
6608,2019,2019-07-20,Vasco da Gama,2x1,Fluminense
6609,2019,2019-07-20,Bahia,0x0,Cruzeiro
6610,2019,2019-07-20,CSA,0x4,Athletico PR
6611,2019,2019-07-21,Atlético MG,2x2,Fortaleza
6612,2019,2019-07-21,Corinthians,1x1,Flamengo
6613,2019,2019-07-21,Botafogo,0x1,Santos
6614,2019,2019-07-21,Avaí,0x0,Goiás
6615,2019,2019-07-22,São Paulo,4x0,Chapecoense
6616,2019,2019-07-27,Internacional,1x0,Ceará
6617,2019,2019-07-27,Cruzeiro,0x2,Athletico PR
6618,2019,2019-07-27,Palmeiras,1x1,Vasco da Gama
6619,2019,2019-07-27,Fluminense,1x2,São Paulo
6620,2019,2019-07-28,Santos,3x1,Avaí
6621,2019,2019-07-28,Fortaleza,1x3,Corinthians
6622,2019,2019-07-28,Flamengo,3x2,Botafogo
6623,2019,2019-07-28,Chapecoense,0x0,Bahia
6624,2019,2019-07-28,Goiás,0x0,Atlético MG
6625,2019,2019-07-29,CSA,0x0,Grêmio
6626,2019,2019-08-03,Ceará,2x1,Fortaleza
6627,2019,2019-08-03,Fluminense,2x1,Internacional
6628,2019,2019-08-04,Bahia,3x0,Flamengo
6629,2019,2019-08-04,Atlético MG,2x0,Cruzeiro
6630,2019,2019-08-04,Corinthians,1x1,Palmeiras
6631,2019,2019-08-04,Santos,6x1,Goiás
6632,2019,2019-08-04,Vasco da Gama,0x0,CSA
6633,2019,2019-08-04,Avaí,0x3,Botafogo
